Arteria Ppal,Arteria menor,Autopista,Colectora,Servicio,timeStamp
1.5229529046770633,1.9678193571297655,1.1422970933381478,1.2867872727475642,1.0194347224941573,2019-10-24 06:00:00
1.5703795651067283,2.0438192059200877,1.1852915271037103,1.5468232090443401,1.2233613415038873,2019-10-24 07:00:00
1.5625025734510107,2.1053617027126097,1.168283624141117,1.3305916096559267,1.1198110544097246,2019-10-24 08:00:00
1.582393673341634,2.0100458841184015,1.2059359352045567,1.2435409528698815,1.210268776513684,2019-10-24 09:00:00
1.4489595635933383,1.8393227318548386,1.0873633373334892,1.3169201924042722,1.1559147943405998,2019-10-24 10:00:00
1.5509244611987425,1.9770230812408358,1.1865787853686338,1.1841121391024854,1.1368710634078876,2019-10-24 11:00:00
1.5261792741230937,1.991717438370601,1.1283625203105254,1.4452641094606207,1.2757316016035614,2019-10-24 12:00:00
1.5478628015601676,2.0048317574688417,1.0827131162629342,1.3813711594477864,1.212847615000826,2019-10-24 13:00:00
1.5042922823985856,1.982276709127566,0.8599691251694757,1.2739528810419294,1.3245311622488185,2019-10-24 14:00:00
1.5603225942257288,2.036953091779692,0.7768283172088117,1.4890684463689832,1.3102483640145692,2019-10-24 15:00:00
1.5504012664323203,1.938193636592742,0.8437496681286706,1.4410789817305225,1.1614692158684268,2019-10-24 16:00:00
1.4328858498029151,1.9853577838618035,0.9961610735285268,1.487115386761604,1.1646431710470222,2019-10-24 17:00:00
1.4435435264740075,1.7908945541605572,0.9947933611574257,1.3244534223184492,1.1477815343256306,2019-10-24 18:00:00
1.4966284441662254,1.8192167430351907,1.1819929271582257,1.3716058614108904,1.1642464266323402,2019-10-24 19:00:00
1.324574790361081,1.578418887463343,0.8422854114673493,1.1059897548073168,1.021220072290796,2019-10-24 20:00:00
1.2591947891228528,1.3943444109695748,0.8359617542629979,0.8894791469035636,0.8240381080529392,2019-10-24 21:00:00
0.967067876232209,1.0706735387646626,0.7840691464092407,0.6199569210852316,0.6224919555313012,2019-10-24 22:00:00
0.6493431625724879,0.7300567549486804,0.5180410886795592,0.31555863084941355,0.356871583162882,2019-10-24 23:00:00
0.4863194673554884,0.5171070760401393,0.3965721592699185,0.13029697666372778,0.2463782691589356,2019-10-25 00:00:00
0.3929291548404405,0.35290158254673754,0.35272491704101755,0.07058915438099171,0.15393682525928734,2019-10-25 01:00:00
0.3538445484938329,0.29657321263288117,0.32060781772033603,0.06249790743613495,0.1579042691283863,2019-10-25 02:00:00
0.32986477639661826,0.296691715542522,0.32522585753781563,0.06696204368157316,0.10831121979262566,2019-10-25 03:00:00
0.4889935752464418,0.4254648473011364,0.5067293045038922,0.10546521879847773,0.20194289693631995,2019-10-25 04:00:00
1.0372825870715214,1.060799709379582,1.005236245659123,0.4369273350222649,0.5239009734123727,2019-10-25 05:00:00
1.576803237966829,2.0095422470674484,1.2948372244582975,1.379976116871087,1.1202077988244066,2019-10-25 06:00:00
1.6287448775185907,2.0478765189699413,1.1641965786278403,1.4315926922089663,1.2189971532201063,2019-10-25 07:00:00
1.550314066960631,2.016906354243035,1.0996566560113845,1.3877883553006038,1.101759184444287,2019-10-25 08:00:00
1.5390459967393324,2.0290571320564514,1.0836785598731278,1.4084349854357556,1.2424050724365996,2019-10-25 09:00:00
1.538600311620772,1.9565615835777126,1.089970036001402,1.1785319687956877,1.1813064356305032,2019-10-25 10:00:00
1.5363525111956469,1.9735399434109238,1.0972430462779081,1.087854201310224,1.252522054524979,2019-10-25 11:00:00
1.4581414978434193,1.7647917350164957,0.939441246207817,1.487394395276944,1.2923948661870424,2019-10-25 12:00:00
1.5730412164904484,2.0162987399193546,1.0188175890034656,1.2000156244768592,1.1834885298418238,2019-10-25 13:00:00
1.5875068666634564,1.9124375469666421,0.9705729798328431,1.2940414941464013,1.2320897182103097,2019-10-25 14:00:00
1.6407310265599955,1.989994026072214,1.0527284619932105,1.2892983493856234,1.1152484938491725,2019-10-25 15:00:00
1.5333392951729736,2.0318694338801317,0.885633841317715,1.302690758121938,1.2269320410971647,2019-10-25 16:00:00
1.3672299947031348,1.934626846590909,0.9391837944132339,1.5434751068602615,1.090650341388633,2019-10-25 17:00:00
1.3880636765747856,1.7586398254215543,0.971365256700261,1.389741414907983,1.000390991561445,2019-10-25 18:00:00
1.500801408828567,1.8545671771902492,1.1857259769406951,1.459493543742955,1.2239564580564801,2019-10-25 19:00:00
1.3567900398296746,1.6990632858321113,0.9846240189883501,1.2666986596430923,1.1287378033929183,2019-10-25 20:00:00
1.3393308277555738,1.5748144244868034,0.8935022089355692,1.0122428936531143,0.9827358660106894,2019-10-25 21:00:00
1.1656494562114343,1.370542259668255,0.8333711464871199,0.8554401080320971,0.8077715878841403,2019-10-25 22:00:00
0.9656339343326295,1.3569595731763198,0.6239502808958933,0.6643192750242738,0.6161440451741103,2019-10-25 23:00:00
0.7628958615660836,1.1742478796279325,0.45200472797170865,0.4282780710467284,0.46796001371942114,2019-10-26 00:00:00
0.6141146973563827,1.0242246413352272,0.32025382163553273,0.25389774895929823,0.35746669971547473,2019-10-26 01:00:00
0.5590435762095082,0.9919453026484604,0.3154748744906881,0.21065142908161558,0.2995420180879737,2019-10-26 02:00:00
0.5409449037965454,0.9247682760951246,0.31183836924623615,0.22041672711851165,0.2267394216736305,2019-10-26 03:00:00
0.6204996144294863,0.9627343422379032,0.46014663792218463,0.2100934120509358,0.24181570859838336,2019-10-26 04:00:00
0.8755765679065,1.0740960148231304,0.7435205038072279,0.26980123433367187,0.43681557876378013,2019-10-26 05:00:00
1.1719181077120981,1.4061946984970672,1.1430533578298625,0.6216309721772709,0.7730564533352218,2019-10-26 06:00:00
1.2172907428681494,1.4679347003299121,0.9317820580624379,0.6961262457730211,0.7919018121300234,2019-10-26 07:00:00
1.4071427168103239,1.7709465691440616,1.0942823518791882,0.9902012209412632,1.0704163773507351,2019-10-26 08:00:00
1.6009670968363268,1.9740210078354106,1.2370232274531043,1.0833900650647859,1.128539431116147,2019-10-26 09:00:00
1.599494399768864,2.0745509530791786,1.1979066600823396,0.9126368536767743,1.2072931934729991,2019-10-26 10:00:00
1.6684205002442059,2.066571759301686,1.2230242915653353,1.4887894378536433,1.2624406643365869,2019-10-26 11:00:00
1.6575690477336984,2.226234641907991,1.2514405226398198,1.307154894367376,1.1892413235075616,2019-10-26 12:00:00
1.6923905839621927,2.2003615125549856,1.1180966338512297,1.459772552258295,1.3279034895653248,2019-10-26 13:00:00
1.6644093383045901,2.1294177877565983,1.1724833051906447,1.4776290972400479,1.2433969334038744,2019-10-26 14:00:00
1.635556101369618,2.0350104918896625,1.3104774150497895,1.3063178688213564,1.2733511352543299,2019-10-26 15:00:00
1.633657097455441,2.0028172081195015,1.2964945697000592,1.5733290180016295,1.3175881353390348,2019-10-26 16:00:00
1.4436501028417337,1.6828594276942814,1.004656979563806,1.2786960258027076,1.070218005073964,2019-10-26 17:00:00
1.4190890031574819,1.583317006506598,0.9062621585265267,1.0694396392977914,1.1019575567210582,2019-10-26 18:00:00
1.5654576567218594,1.7372522498167153,1.171035139421358,1.4003437384908988,1.0904519692507224,2019-10-26 19:00:00
1.3996008186064428,1.5980113636363635,1.0091623840220327,1.2103389395444348,1.2730734141779385,2019-10-26 20:00:00
1.2693215197187846,1.4231011100164956,0.9267939314451182,0.9299353816278473,1.0672820965719498,2019-10-26 21:00:00
1.150078175539489,1.3814670970032992,0.8174735041010447,0.7600191957858554,0.9006494507371411,2019-10-26 22:00:00
0.9621229911466681,1.1643303163947947,0.5852198910400052,0.5948461547046416,0.687359664068586,2019-10-26 23:00:00
0.7821966368345383,0.9609793709906524,0.4144167801224119,0.39061192147584345,0.49767616889329536,2019-10-27 00:00:00
0.6083434962749966,0.7977614015533357,0.3148956081475739,0.25166568083657914,0.3335430127460088,2019-10-27 01:00:00
0.5054231448245499,0.7233020907028959,0.25721033707507196,0.14675847906878117,0.2718889337871296,2019-10-27 02:00:00
0.4479831129057777,0.6620756016312317,0.18246889100106553,0.10490720176779796,0.20995713375185895,2019-10-27 03:00:00
0.475450159869023,0.6908323010218108,0.22462660652273186,0.04464136245438211,0.17163162520985298,2019-10-27 04:00:00
0.562558533318658,0.7149673879673754,0.3579865860263586,0.12108969565751147,0.2391178467729505,2019-10-27 05:00:00
0.5649072360682126,0.6120278845537024,0.47210205140731143,0.19056281597714364,0.41324896167032565,2019-10-27 06:00:00
0.6747754237148222,0.7936533016403959,0.49339008846362165,0.2932379496222225,0.597933477470572,2019-10-27 07:00:00
0.8216135689177197,0.9797818282624634,0.5540682355773145,0.4511567693045992,0.719297587853591,2019-10-27 08:00:00
1.0172438023237416,1.2184861333852637,0.7183546003561201,0.6227470062386304,0.7630386573852282,2019-10-27 09:00:00
1.2172176619499344,1.4335293633156156,0.8360261171231447,0.7962903027800409,1.0076646388862271,2019-10-27 10:00:00
1.3081979555476064,1.5897556623442082,0.9381861690189707,1.0917603205249824,1.0560343929781002,2019-10-27 11:00:00
1.3780104423914314,1.6812793885172286,0.974905217548294,0.9625793779226143,1.1298619124984204,2019-10-27 12:00:00
1.4388605156532686,1.7217678736711874,1.1068009405675974,1.1483990491389797,1.1615684020068124,2019-10-27 13:00:00
1.487043317351017,1.782441348973607,1.1684445316454801,1.113243976206154,1.1280104385632377,2019-10-27 14:00:00
1.4362661323941142,1.7003978532807917,0.9874077156986644,1.155095253507137,1.2453475933385822,2019-10-27 15:00:00
1.29554051138826,1.547568636592742,0.8903806070324862,1.237681774047744,1.0902866591126532,2019-10-27 16:00:00
1.227919491776101,1.5232247594391495,0.8556568092916893,1.1241253083044094,1.0072017703330014,2019-10-27 17:00:00
1.3414630553969553,1.5338618035190614,0.96639322062098,1.0278673705121482,1.046545589581016,2019-10-27 18:00:00
1.3159417957060995,1.4628390762463344,0.9781923239488972,1.0814370054574065,1.01206188916985,2019-10-27 19:00:00
1.2548558695457765,1.3550367221865836,0.8988634870738331,0.8975703938484203,1.079501823933169,2019-10-27 20:00:00
1.0762463599529473,1.0724186347598974,0.8252660153138707,0.6247000658460097,0.8037247950765607,2019-10-27 21:00:00
0.8147246957742021,0.7525299800678152,0.5636629086442304,0.3113735031193152,0.5515540577132169,2019-10-27 22:00:00
0.5713002816969229,0.4966626955416055,0.3915518512225255,0.16160173208486325,0.31475055328981444,2019-10-27 23:00:00
